Identificador;Codigo de Lotacao;Registro a Vincular;Unidade Encontrada;Conta Vinculada
3003303274;000095.000000.000019.000054.000000.000000;False;False;False
Espaço Cedido, fica dentro do Shopping Caetés;000095.000000.000016.000050.000001.000000;False;False;False
3004688127;000095.000000.000016.000053.000000.000000;False;False;False
Imovel proprio - Dentro da DRES;000095.000000.000020.000000.000000.000000;False;False;False
3012259946;000095.000000.000018.000028.000000.000000;False;False;False
3013439486;000095.000000.000015.000019.000000.000000;True;False;False
3005372948;000095.000000.000021.000055.000000.000000;False;False;False
3014522376;000095.000000.000022.000042.000000.000000;False;False;False
3014713974;000095.000000.000021.000052.000000.000000;False;False;False
3015002224;000095.000000.000022.000043.000000.000000;True;False;False
3003839775;000095.000000.000019.000055.000000.000000;False;False;False
Imovel alugado - funciona varias unidades da DRES;000095.000000.000022.000000.000000.000000;False;False;False
3004578175;000095.000000.000022.000018.000000.000000;False;False;False
3007536276;000095.000000.000023.000049.000000.000000;False;False;False
3014348347;000095.000000.000023.000050.000000.000000;False;False;False
3014372876;000095.000000.000023.000051.000000.000000;False;False;False
3014503360;000095.000000.000023.000052.000000.000000;False;False;False
3005068484;000095.000000.000016.000026.000000.000000;False;False;False
3011301251;000095.000000.000021.000040.000000.000000;False;False;False
3015930798;000095.000000.000019.000056.000000.000000;False;False;False
3014530017;000095.000000.000019.000057.000000.000000;False;False;False
3012332161;000095.000000.000021.000042.000000.000000;False;False;False
3011971307;000095.000000.000017.000021.000000.000000;False;False;False
3009022294;000095.000000.000017.000037.000000.000000;False;False;False
3002488907;000095.000000.000020.000026.000000.000000;False;False;False
3003823365;000095.000000.000023.000053.000000.000000;False;False;False
3014280703;000095.000000.000023.000054.000000.000000;True;True;False
3003302295;000095.000000.000021.000054.000000.000000;False;False;False
3014303494;000095.000000.000020.000027.000000.000000;False;False;False
3014945199;000095.000000.000019.000058.000000.000000;True;False;False
3005426384;000095.000000.000023.000023.000000.000000;False;False;False
3014588431;000095.000000.000019.000059.000000.000000;False;False;False
3010336928;000095.000000.000019.000060.000000.000000;False;False;False
3015007522;000095.000000.000023.000036.000000.000000;True;False;False
3015007486;000095.000000.000023.000036.000000.000000;True;False;False
3006751804;000095.000000.000023.000036.000000.000000;False;False;False
3015007552;000095.000000.000023.000036.000000.000000;True;False;False
SAUDE NÃO É RESPONSAVEL;000095.000000.000016.000027.000000.000000;False;False;False
3003462647;000095.000004.000004.000004.000000.000000;False;False;False
3004578173;000095.000000.000019.000061.000000.000000;False;False;False
3006781889;000095.000000.000019.000062.000000.000000;False;False;False
Funciona dentro do ADRE Noroeste;000095.000000.000019.000000.000000.000000;False;False;False
3004004642;000095.000004.000004.000002.000000.000000;True;False;False
3007479285 | 6.737.215.018-70;000042.000002.000006.000002.000000.000000;False;False;False
3006679424 | 6.142.488.018-20;000042.000002.000006.000002.000000.000000;False;False;False
3011977872 | 8.999.265.018-08;000042.000002.000012.000004.000000.000000;False;False;False
3007288021;000042.000002.000012.000004.000000.000000;False;False;False
3002862255 | 2.582.124.018-00;000042.000002.000006.000004.000000.000000;False;False;False
3014295885 | 11.308.783.018-97 | 3014295886 | 11.308.784.018-82 | 3014295887 | 11.308.785.018-78;000042.000002.000007.000000.000000.000000;False;False;False
3010344107 | 7.369.902.018-75;000042.000002.000007.000003.000000.000000;False;False;False
3003867668 | 3.473.864.018-45 | 3003867669 | 3.473.865.018-30 | 3003867670 | 3.473.866.018-26;000042.000002.000007.000004.000000.000000;False;False;False
3007098908 | 6.417.034.018-58;000042.000002.000007.000002.000000.000000;False;False;False
3004622134 | 4.179.565.018-08;000042.000002.000009.000002.000000.000000;False;False;False
3006227100 | 5.705.138.018-06;000042.000002.000009.000003.000000.000000;False;False;False
3007104414 | 6.422.057.018-26;000042.000002.000009.000004.000000.000000;False;False;False
3012226806 | 9.247.598.018-50;000042.000002.000009.000005.000000.000000;False;False;False
3005771901 | 5.268.235.018-03;000042.000002.000010.000002.000000.000000;False;False;False
3012917806 | 9.936.913.018-37;000042.000002.000010.000003.000000.000000;False;False;False
3007695862 | 6.935.804.018-00;000042.000002.000010.000004.000000.000000;False;False;False
3006161158 | 3013674138 | 3013727917 | 3013727918 | 3013727919 | 3013727950 | 3013727951;000042.000002.000010.000000.000000.000000;False;False;False
3011520673;000042.000002.000011.000002.000000.000000;False;False;False
3007752179;000042.000002.000011.000003.000000.000000;False;False;False
3001414793;000042.000002.000011.000004.000000.000000;True;False;False
3012391965;000042.000002.000011.000006.000000.000000;False;False;False
3003303268;000042.000002.000011.000001.000000.000000;False;False;False
3010221864;000042.000002.000012.000002.000000.000000;False;False;False
3003869146;000042.000002.000012.000003.000000.000000;False;False;False
3010599294;000042.000002.000012.000006.000000.000000;False;False;False
3010400144;000042.000002.000012.000005.000000.000000;False;False;False
3007595253;000042.000002.000013.000002.000000.000000;False;False;False
3003302297;000042.000002.000013.000002.000000.000000;False;False;False
3006256045;000042.000002.000013.000003.000000.000000;False;False;False
3004401930;000042.000002.000013.000004.000000.000000;False;False;False
3011166648;000042.000002.000013.000005.000000.000000;False;False;False
3015339137;000042.000002.000013.000007.000000.000000;True;False;False
3010795946;000042.000002.000013.000006.000000.000000;True;False;False
3006373727;000042.000002.000013.000000.000000.000000;False;False;False
3003303195;000042.000002.000013.000001.000000.000000;False;False;False
3007708613;000042.000002.000014.000002.000000.000000;False;False;False
3012404478;000042.000002.000014.000003.000000.000000;False;False;False
3014001553;000042.000002.000014.000004.000000.000000;False;False;False
3012099713;000042.000002.000014.000005.000000.000000;False;False;False
3007760021;000042.000002.000014.000006.000000.000000;False;False;False
3010183716;000042.000002.000015.000002.000000.000000;False;False;False
3011159281;000042.000002.000015.000003.000000.000000;False;False;False
3006406538;000042.000002.000015.000004.000000.000000;False;False;False
3004048000;000042.000000.000000.000000.000000.000005;False;False;False
3003303734;42 02 04 00 00 000 1;False;False;False
3003303226;42 02 04 00 00 000 1;False;False;False
3003303286;42 02 04 00 00 000 1;False;False;False
3004291546;42 02 04 00 00 000 1;False;False;False
3004291547;42 02 04 00 00 000 1;False;False;False
3004013528;42 02 04 00 00 000 1;False;False;False
3005238916;42 02 04 00 00 000 1;False;False;False
3011822944;42 02 04 00 00 000 1;False;False;False
3014115711;42 02 04 00 00 000 1;True;False;False
3012916606;000042.000002.000018.000000.000000.000000;False;False;False
3004530925;000042.000002.000018.000000.000000.000000;False;False;False
3009007487;000042.000002.000018.000000.000000.000000;False;False;False
3000512930;000042.000002.000018.000000.000000.000000;True;False;False
3004599857;000042.000002.000016.000000.000000.000000;False;False;False
3004861218;000042.000002.000016.000000.000000.000000;False;False;False
3004401932;000042.000002.000016.000000.000000.000000;False;False;False
3004383593;000042.000002.000016.000000.000000.000000;False;False;False
3006346711;000042.000000.000002.000000.000000.000000;True;False;False
3013546642;000042.000003.000000.000000.000000.000000;False;False;False
3013546643;000042.000003.000000.000000.000000.000000;False;False;False
3013546773;000042.000003.000000.000000.000000.000000;False;False;False
3013546644;000042.000002.000000.000000.000000.000000;False;False;False
3013546645;000042.000002.000000.000000.000000.000000;False;False;False
3013546646;000042.000002.000000.000000.000000.000000;False;False;False
3013546647;000042.000002.000000.000000.000000.000000;False;False;False
3013546648;000049.000000.000000.000000.000000.000000;False;False;False
3013546649;000049.000000.000000.000000.000000.000000;False;False;False
3013546760;000042.000001.000000.000000.000000.000000;False;False;False
3013546761;000042.000001.000000.000000.000000.000000;False;False;False
3013546762;000042.000001.000000.000000.000000.000000;False;False;False
3013546763;000042.000001.000000.000000.000000.000000;False;False;False
3013546772;000042.000001.000000.000000.000000.000000;False;False;False
3000168681;000042.000001.000001.000002.000000.000000;False;False;False
3000330139;000042.000003.000007.000001.000000.000001;False;False;False
3014295888;000042.000003.000007.000001.000000.000010;True;False;False
3002325129;000042.000003.000007.000001.000000.000003;False;False;False
3003303810;000042.000003.000007.000001.000000.000005;False;False;False
3005650582;000042.000003.000007.000001.000000.000004;False;False;False
3001762720;000042.000003.000007.000001.000000.000009;False;False;False
3012202967;000042.000003.000005.000001.000000.000000;False;False;False
3003302247;000042.000003.000001.000001.000000.000000;False;False;False
3007450087;000042.000003.000002.000001.000000.000000;False;False;False
3007629325;000042.000003.000002.000000.000000.000000;False;False;False
